time,seconds_elapsed,z,y,x
1760485800088889000,0.11088916015625,0,0,0
1760485800098871600,0.12087158203125,-0.07884597778320312,0.0036699771881103516,0.02132284641265869
1760485800108853800,0.130853759765625,-0.12903594970703125,0.03998064994812012,0.07088238000869751
1760485800118836000,0.1408359375,-0.014306068420410156,0.03445708751678467,0.10354781150817871
1760485800128818200,0.150818115234375,0.08011054992675781,0.05599033832550049,0.13557541370391846
1760485800138800400,0.16080029296875,0.09027767181396484,0.09558284282684326,0.16189473867416382
1760485800148782600,0.170782470703125,0.11410236358642578,0.10144782066345215,0.15332353115081787
1760485800158764800,0.180764892578125,0.07487869262695312,0.08875143527984619,0.024297773838043213
1760485800168747000,0.1907470703125,-0.09879112243652344,0.08407127857208252,-0.11916583776473999
1760485800178729500,0.2007294921875,-0.36374664306640625,0.01900768280029297,-0.19465839862823486
1760485800188711700,0.210711669921875,-0.5211782455444336,-0.04783487319946289,-0.19384270906448364
1760485800198694000,0.22069384765625,-0.5250320434570312,-0.07287299633026123,-0.13206267356872559
1760485800218658300,0.240658203125,-0.21917724609375,0.028557777404785156,-0.028728246688842773
1760485800228640500,0.250640625,-0.05244255065917969,0.042571067810058594,0.06975463032722473
1760485800238622700,0.260622802734375,-0.05358600616455078,0.09137880802154541,0.026704221963882446
1760485800248605000,0.27060498046875,-0.19865798950195312,0.07197809219360352,-0.02753540873527527
1760485800258587400,0.28058740234375,-0.3718547821044922,0.03281843662261963,-0.024145394563674927
1760485800268569600,0.290569580078125,-0.3505420684814453,-0.006112456321716309,-0.062042683362960815
1760485800278551800,0.3005517578125,-0.2994518280029297,-0.10669314861297607,-0.11596024036407471
1760485800288534000,0.310533935546875,-0.28870677947998047,-0.22725152969360352,-0.12655317783355713
1760485800298516200,0.32051611328125,-0.24825382232666016,-0.278606653213501,-0.06527864933013916
1760485800308498400,0.33049853515625,-0.2659015655517578,-0.1920616626739502,0.050853341817855835
