time,seconds_elapsed,z,y,x
1760677076923353900,0.053353759765625,0.05062602538764476,-0.13041962000541388,-0.9782938285022973
1760677076933328000,0.063327880859375,-0.10017477693259716,-0.16470445918403565,-1.0898349258407949
1760677076943302000,0.073302001953125,-0.205700851765275,-0.20176833462193608,-1.1820911116685717
1760677076953275000,0.08327490234375,-0.2707324191242456,-0.21391184994541107,-1.3147554418608545
1760677076963249000,0.093248779296875,-0.20514964762330054,-0.2432257688436657,-1.4919567598506807
1760677076973222100,0.10322216796875,0.023480244308710096,-0.27811536898240447,-1.5943836996242402
1760677076983196000,0.11319580078125,0.3002449293345213,-0.31997605024278164,-1.6556541608840225
1760677076993170000,0.123169921875,0.5769885715723038,-0.3733763626493513,-1.7968962767422199
1760677077003143200,0.13314306640625,0.7412655260592699,-0.4209484803590923,-1.9282367379195986
1760677077013117200,0.1431171875,0.7531067705005406,-0.4337930566240102,-2.0659160467296838
1760677077023090200,0.153090087890625,0.669565148460865,-0.3611760025721043,-2.155330798586458
1760677077033064200,0.163064208984375,0.592020136487484,-0.2907777205482125,-2.2457805925793943
1760677077043038200,0.1730380859375,0.5006394913852215,-0.26422917471006513,-2.3724434173345563
1760677077053011000,0.183010986328125,0.4926490771532058,-0.22872758015282452,-2.5168846214950085
1760677077062985000,0.19298486328125,0.5457166504740715,-0.09834171628654002,-2.6183167050123215
1760677077072959000,0.202958984375,0.47872342765331266,0.0062660015922039744,-2.6793817068278787
1760677077082932000,0.212931884765625,0.5072323137789965,0.030341654510796068,-2.783508728517592
1760677077092906000,0.222906005859375,0.6175356860160828,0.02198671781532466,-2.8964778128325936
1760677077102879000,0.23287890625,0.6467009902238845,0.04389799577426165,-3.0485861906200644
1760677077112853000,0.24285302734375,0.9283025938868522,0.07261566581241786,-3.235483557716012
1760677077122827000,0.252826904296875,1.239330198520422,0.043922911019809545,-3.0958190664380787
1760677077132800000,0.262800048828125,1.7413608520030974,-0.14978212679699063,-2.948758911950886
1760677077142774000,0.27277392578125,1.9588591090679168,-0.33064576668664813,-2.5873177556365725
1760677077152748000,0.282748046875,1.9708564208537338,-0.5034959767948836,-2.2593265951119363
1760677077162721000,0.292720947265625,1.7729893314540386,-0.46527094862312074,-1.9607671346463262
1760677077172695000,0.302695068359375,1.3630015863746403,-0.3401583124520257,-1.6773326164677738
1760677077182668000,0.31266796875,1.0219278030455112,-0.28442681715153156,-1.6094440522424875
1760677077192642000,0.32264208984375,0.8569652043819427,-0.33424894227776675,-1.739194321618974
1760677077202616000,0.332615966796875,0.8869348107099533,-0.38429530461393296,-1.9092897531263529
1760677077212589000,0.342589111328125,1.1124527081012725,-0.3874124867863953,-1.957238229867816
1760677077222563000,0.35256298828125,0.9285469240367412,-0.4943873356552794,-1.9574241078287362
1760677077232537000,0.362537109375,0.30534371377825736,-0.4961465638801455,-1.9757696195974945
1760677077242510000,0.372510009765625,-0.36286183676719663,-0.37810010323561727,-1.8640869218312204
1760677077252484000,0.382484130859375,-0.8291934003591537,-0.2929383691808209,-1.6789195933982728
1760677077262457000,0.39245703125,-1.1069669701665639,-0.2451856707397848,-1.4749927655681967
1760677077272431000,0.40243115234375,-1.1646581116348504,-0.13560158922057597,-1.2785552705802024
1760677077282405000,0.412405029296875,-1.0122785156905652,0.06891447320692241,-0.9682295306056737
1760677077292377900,0.4223779296875,-0.7643038718193769,0.3108283922670409,-0.596662847726792
1760677077302352000,0.432351806640625,-0.7116904720067978,0.44461303172614425,-0.21804785377159713
1760677077312326000,0.442325927734375,-0.9370803591042757,0.518140149827674,0.1546283977843821
1760677077322299000,0.452298828125,-1.3331968152195215,0.6373373148772865,0.49976095498502254
1760677077332273000,0.46227294921875,-1.4828852723836898,0.8347770457103848,0.7473366626664996
1760677077342246100,0.47224609375,-1.2148328861236573,0.745735657210648,0.9454580190882086
1760677077352220200,0.48222021484375,-1.0870008714586497,0.8614338742285966,1.0953913909241557
1760677077362194200,0.492194091796875,-1.0217653059601783,0.922230945822969,1.083475327681005
1760677077372167200,0.502167236328125,-1.0574491982817649,0.6424491779983044,0.9356428736470639
1760677077382141200,0.51214111328125,-0.9994956064850091,0.7032897234082222,1.0511864846251904
1760677077392115200,0.522115234375,-0.9260194513857364,0.8987979747220873,1.3727484888851642
1760677077402088000,0.532087890625,-1.0419687205553054,0.8099922946743666,1.539289150520414
1760677077412062000,0.54206201171875,-1.0532587608546018,0.7031937156878412,1.4959811930611728
1760677077422035000,0.552034912109375,-0.8334978195548057,0.8414731823481619,1.7584901198498903
1760677077432009000,0.562009033203125,-0.5432435383588076,1.2111012253146618,2.076793852966279
1760677077441983000,0.57198291015625,-0.3135159143179655,1.3227487787023187,2.2541329719915986
1760677077451956000,0.5819560546875,-0.24593466247618198,1.3127924712248147,2.4704104550898074
1760677077461930000,0.591929931640625,-0.06925356896817683,1.398231159057468,2.5766578299343585
1760677077471903000,0.601903076171875,-0.016775778234004973,1.482585558784753,2.740561274933815
1760677077481877000,0.611876953125,-0.03202069363892078,1.5480255608141422,2.863228454181552
1760677077491851000,0.62185107421875,-0.008509469670057297,1.6626748533010483,2.8939380652219056
1760677077501824300,0.63182421875,-0.016312836897373197,1.7198976466052234,2.934221560293436
1760677077511798000,0.641798095703125,-0.021174305453896522,1.720855824112892,3.005628215642273
1760677077521772000,0.65177197265625,-0.163519998639822,1.6698929679863155,2.9332541765660047
1760677077531745000,0.6617451171875,-0.22484745078384874,1.5459041847459971,2.7248031493097544
1760677077541719000,0.671718994140625,-0.1959931122213602,1.544609030368924,2.6347993455186485
1760677077551692000,0.681692138671875,-0.18934476024806499,1.6462231924548745,2.6565637258201837
1760677077561666000,0.691666015625,-0.1632669006615877,1.6447586728602648,2.645131646701693
1760677077571640000,0.70164013671875,0.037214170628786084,1.5902768488273025,2.611881703528762
1760677077581613000,0.711613037109375,0.3960328694850206,1.5886191447481512,2.621810392346978
1760677077591587000,0.721587158203125,0.6917611981779337,1.6290115070216358,2.689463540381193
1760677077601561000,0.73156103515625,0.8216372858911752,1.6397069424286483,2.751066010074317
1760677077611534000,0.7415341796875,1.077906295377016,1.5501131807431578,2.721476050713658
1760677077621508000,0.751508056640625,1.085885019171238,1.4196502330526708,2.824300465372205
1760677077631480800,0.761480712890625,0.951011269301176,1.4351716273114083,2.742956937898695
1760677077641454800,0.771454833984375,0.6591559826493263,1.3759737345419822,2.61588538621217
1760677077651428900,0.781428955078125,0.4784732522845268,1.3633515688560902,2.5063345859080552
1760677077661402000,0.791402099609375,0.6132131466418504,1.4096148689895867,2.4275423503525553
1760677077671376000,0.8013759765625,0.6708937667161226,1.4039163650870323,2.319125668644905
1760677077681350000,0.811349853515625,0.6519903288036585,1.4475987088166176,2.138754926838726
1760677077691323100,0.8213232421875,0.6190525203198194,1.5235926919557152,2.064261265259981
1760677077701297200,0.831297119140625,0.6191892984420061,1.5363621571578086,2.0936238456055523
1760677077711270100,0.841270263671875,0.5688701470464468,1.54613667832762,2.13562817312032
1760677077721244200,0.851244140625,0.5254033457636833,1.608565661972761,2.120380481236428
1760677077731218200,0.86121826171875,0.6204407598078251,1.691902555220574,2.0564630125992
1760677077741191200,0.871191162109375,0.790887342840433,1.7519871676966547,2.100414236398041
1760677077751165200,0.881165283203125,0.9288549670726061,1.8025962419494985,2.1222958133384586
1760677077761139200,0.89113916015625,0.9397352575272321,1.8627282006986439,2.021914407917857
1760677077771112200,0.9011123046875,0.930770445305109,1.9635000667415559,2.0050025822140274
1760677077781086200,0.911086181640625,0.851212924465537,2.031414642190933,2.0896002891778944
1760677077791059000,0.921058837890625,0.7017208666563034,2.1374299618452786,2.091865019239485
1760677077801033000,0.931032958984375,0.6094967564672231,2.1224434051156043,2.1993474888369438
1760677077811007000,0.941007080078125,0.46384325390756126,1.9920074915625154,2.343652499397099
1760677077820980000,0.95097998046875,0.4710030625343323,1.9758919308029115,2.330832911442965
1760677077830954000,0.9609541015625,0.5200041170686484,1.9056693706721066,2.3100765391401947
1760677077840928000,0.970927978515625,0.5762918214797973,1.80182876470834,2.2500812123827636
1760677077850901200,0.9809013671875,0.8132441360771655,1.7374878099620341,2.0440238022647796
1760677077860875000,0.990875,1.1152806250035763,1.6291653824090957,1.8340126860849557
1760677077870848300,1.00084814453125,1.3038123153030872,1.6069216941580176,1.6728658463172614
1760677077880822300,1.010822265625,1.4026163884043692,1.6716289979986845,1.4537985863700509
1760677077890796300,1.02079638671875,1.3753256458967924,1.6747618891969323,1.3450453661844133
1760677077900769000,1.03076904296875,1.3793804742455482,1.6372838069349527,1.313199152329564
1760677077910743000,1.040742919921875,1.2860177154153585,1.4585457808971405,1.2987642381332813
1760677077920717000,1.050717041015625,1.1280676258623599,1.327640788527578,1.035434642611444
1760677077930690000,1.06068994140625,0.9221323808193206,1.336877257297933,0.7402480195797979
1760677077940664000,1.0706640625,0.6033002399146556,1.1942920562677084,0.7899855716951191
1760677077950637000,1.080636962890625,0.48458735125064845,1.0173147562921048,0.614437427739799
1760677077960611000,1.090611083984375,0.4387281018733978,0.8507820587676018,0.24436975124701857
1760677077970585000,1.100585205078125,0.10152034632265568,0.6008167525358498,0.11801876892000436
1760677077980558000,1.11055810546875,-0.1009656350493431,0.593367970899865,-0.0770215726211667
1760677077990532000,1.120531982421875,-0.11348901653587817,0.5883545997172593,-0.1634228218756616
1760677078000506000,1.130506103515625,-0.100395141685009,0.39512116146758197,-0.15857099793031812
1760677078010479000,1.14047900390625,0.03550210601389408,0.2770020009130239,-0.4106478164233267
1760677078020453000,1.150453125,-0.02507131289243698,0.21617139237523078,-0.5433822161771357
1760677078030426000,1.160426025390625,-0.23378362143337725,0.08604585994556546,-0.596828121291101
1760677078040400100,1.170400146484375,-0.18182137900590895,-0.06529767094925046,-0.9106510557316243
1760677078050374100,1.1803740234375,-0.5269932453036308,-0.08476809509471059,-1.0919083711139856
