time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1760656692479412000,0.070411865234375,2.558856608196264,-0.02774943880589893,-0.9512086678057848,0.013799083649983439,-0.2844102177376669,-0.1163740481199623,0.23945833770400873
1760656692489446000,0.08044580078125,2.558366950117598,-0.027973632496577885,-0.9511468454158342,0.013309043778631012,-0.28467690185778677,-0.11617345340501131,0.23919736647343934
1760656692499479800,0.090479736328125,2.55778089014032,-0.028355106118647097,-0.9510646473003571,0.01251104264390025,-0.28500637177865745,-0.11594522796975396,0.238973668370659
1760656692509513000,0.100512939453125,2.557218436416118,-0.028776418000973053,-0.9509806100755053,0.011647863869070333,-0.28532682659841047,-0.11574208053009284,0.2388220937989203
1760656692519546600,0.110546630859375,2.5568314354302606,-0.0290677753449227,-0.9509268324755421,0.01102690039320749,-0.285550518275719,-0.11556071318877321,0.23863878061416238
1760656692529580800,0.120580810546875,2.5566744119770735,-0.029185841381391957,-0.9509126795585612,0.010729862093382966,-0.28564673206574864,-0.11540921040282184,0.23841405902903906
1760656692539615000,0.130614990234375,2.5567157135666325,-0.029197275007388047,-0.9509351179370086,0.0106014818141806,-0.2856409021828668,-0.11523501015536959,0.23808482342516732
1760656692549648000,0.14064794921875,2.5568693486394225,-0.029127446195594243,-0.9509852237600792,0.010576368963885861,-0.2855793058741824,-0.11499194937394899,0.23757628192523947
1760656692559681800,0.150681884765625,2.5570925356113414,-0.029022440226753918,-0.9510543337873277,0.01056882125588241,-0.2854866892894555,-0.11467655412444594,0.23690819586779374
1760656692569716000,0.160716064453125,2.557322546712645,-0.028914667296839495,-0.9511310689467769,0.010526946119434302,-0.28539526535573995,-0.11429406311464357,0.23610913024292307
1760656692579750000,0.17075,2.557465451755785,-0.028826868311612987,-0.9511997483179501,0.010424444101926306,-0.2853505455658883,-0.113855468907053,0.23521298576168811
1760656692589783000,0.180782958984375,2.5574810274398234,-0.02869789500042015,-0.951253749562236,0.010411170433635632,-0.2853620972716607,-0.11340774758666451,0.23427481676348777
1760656692599816700,0.190816650390625,2.55746817956573,-0.02851744597965159,-0.9513027799554477,0.010522692117592453,-0.2853791257153186,-0.11299825420777411,0.2333804798963655
1760656692609851000,0.200850830078125,2.557494057208716,-0.028254095044434786,-0.9513551692401088,0.010829850240599622,-0.2853650429385849,-0.1126582067872412,0.23257237013926976
1760656692619883800,0.2108837890625,2.557611087386106,-0.027921862720539318,-0.9514170998789329,0.011301397405388743,-0.2852964351968905,-0.11239083201216364,0.23186512418082977
1760656692629918000,0.22091796875,2.5578335175169196,-0.027576013977173387,-0.9514931506674628,0.011795438986355537,-0.28517625907739347,-0.1121379385071797,0.23117868394368216
1760656692639952000,0.230951904296875,2.5580980627915486,-0.027153382313146276,-0.9515784844921991,0.012436967792175572,-0.2850283597541321,-0.11189234310399457,0.2304623364308034
1760656692649985800,0.24098583984375,2.5584392228409545,-0.026733383913470386,-0.9516703518369803,0.013087915732148278,-0.2848421459637955,-0.11168670021355612,0.2298253112181348
1760656692660019000,0.25101904296875,2.558848087736934,-0.026484025981146495,-0.9517604530888916,0.013409630413617816,-0.28463963928782876,-0.11149380421835692,0.22931200748686692
1760656692670052900,0.261052978515625,2.559340493961373,-0.02639450811571589,-0.9518530084836795,0.013415097896914294,-0.2844132078703471,-0.11130318292584213,0.22889597470843165
1760656692680086800,0.271086669921875,2.5598842651361955,-0.026396047906151437,-0.9519433506027455,0.013264482007414981,-0.2841682695299555,-0.11115607154288192,0.22861667100525374
1760656692690121000,0.281120849609375,2.560418908500642,-0.0264925522934791,-0.952020847700538,0.012968207625431433,-0.2839321725948504,-0.1110717044045147,0.22851289952301757
1760656692700153900,0.29115380859375,2.560913197424008,-0.026638258959651027,-0.9520838356995897,0.012618458477099064,-0.28371539295015724,-0.11105087473101537,0.22855963625638626
1760656692710188000,0.30118798828125,2.5613130878546047,-0.026825148750848682,-0.9521248130678002,0.012238466368320626,-0.2835422998397994,-0.11109651486698478,0.22875755982553392
1760656692720221700,0.3112216796875,2.5616240457263415,-0.027145808345032035,-0.9521401347133237,0.011644045260681152,-0.2834199576181142,-0.11120010146442617,0.22914349191846217
1760656692730254800,0.3212548828125,2.5618846427573314,-0.027460153877768408,-0.952141968598705,0.011106399554064512,-0.28331596904558193,-0.11137124906368887,0.22965570429284596
1760656692740289300,0.331289306640625,2.5620985404549765,-0.027709142298709473,-0.9521345572717024,0.010738774617327662,-0.2832232560733562,-0.1116094983126565,0.23025958756132123
1760656692750323200,0.3413232421875,2.5623255826304367,-0.02796296778576868,-0.9521230131871239,0.010392321326905051,-0.2831209764043078,-0.11190362941594188,0.23097408302678835
1760656692760357000,0.351357177734375,2.562548014776944,-0.028290722398747435,-0.9521019567163221,0.00992906369624267,-0.2830250863292009,-0.11224201814003226,0.23181634284488145
1760656692770390300,0.361390380859375,2.5627085749616914,-0.028621765354857606,-0.9520675731158057,0.009491524074875706,-0.2829557651587496,-0.11262392185885774,0.2327441566866599
1760656692780424400,0.371424560546875,2.562876650173279,-0.02891687816525684,-0.9520308585456966,0.009152611555619245,-0.28287587080369164,-0.11305858694772847,0.23375322817839098
1760656692790458000,0.3814580078125,2.563133745842742,-0.029192110494056338,-0.9520002407286418,0.008883444314289364,-0.28274732946276615,-0.11356637441246967,0.23489247455149215
1760656692800492300,0.3914921875,2.563524615417097,-0.02949753845573202,-0.9519787813940841,0.008581632744978715,-0.282554021802139,-0.11414690840236849,0.23619005485129288
1760656692810525200,0.401525146484375,2.564069650537465,-0.029887379285694432,-0.9519681402767318,0.008126420247662186,-0.2822934906922699,-0.11477705444502619,0.23763240084699727
1760656692820559400,0.411559326171875,2.5647145151901505,-0.030256766520147946,-0.9519703608465997,0.0077067771975884965,-0.2819832277129368,-0.11542274954428829,0.23909335942692375
1760656692830593300,0.42159326171875,2.5653799019834818,-0.030593342057083465,-0.9519815244875749,0.0073196118175742385,-0.28166351649681715,-0.11602066043777504,0.24044320714928027
1760656692840626200,0.431626220703125,2.5660354105795706,-0.03091799894561586,-0.9519987349273241,0.006914919847840519,-0.2813524449343533,-0.11654731460811345,0.24164844639757585
1760656692850660400,0.441660400390625,2.5667063112736654,-0.03123946712871282,-0.9520252951136203,0.0064710184605028444,-0.2810391550929054,-0.11699942654301036,0.24270771070049962
1760656692860694300,0.4516943359375,2.5673643176692895,-0.03159211453874776,-0.9520550001922204,0.0059268446267106084,-0.28074032340929067,-0.11738004124128328,0.24364634454405978
1760656692870728200,0.461728271484375,2.5680035887280024,-0.032060197848691074,-0.9520831275833523,0.005112532336844388,-0.28046835812879795,-0.1176753440755375,0.2444855044361839
1760656692880761000,0.471760986328125,2.56871890915973,-0.03263709765345077,-0.9521203758338972,0.004043459101509422,-0.2801763560165474,-0.11791024721164425,0.24526951646951387
1760656692890795300,0.481795166015625,2.5695778698007476,-0.033176122147357906,-0.952178696890229,0.003032614355252768,-0.27981302692624893,-0.11815116886523466,0.24604323552205537
1760656692900829400,0.491829345703125,2.5705902904156672,-0.0337518754709297,-0.9522567050369021,0.001922062806475476,-0.27938294442358436,-0.11837644176665633,0.2468069499861542
1760656692910863000,0.501863037109375,2.5717031176572416,-0.034520996058424826,-0.9523331700061385,0.00043396065077276077,-0.27892533266441777,-0.11861900979014432,0.2477127775920218
1760656692920896300,0.511896240234375,2.5725353499805705,-0.03539652917332953,-0.9523542589743733,-0.0011800944557667423,-0.27860549997150386,-0.11894295582183481,0.24883498748645047
1760656692930930200,0.52193017578125,2.5729923698191333,-0.03623896109104311,-0.9523100936198438,-0.0026048409355728516,-0.27844936836375317,-0.11940722360367648,0.25020939601563646
1760656692940964000,0.531964111328125,2.5734788743431793,-0.037316165245252955,-0.952237016929877,-0.004407394350060424,-0.27829583803992836,-0.12001524349752368,0.2519943142936505
1760656692950997200,0.541997314453125,2.5739746162969066,-0.03850405734160668,-0.9521294000976473,-0.006291439825600196,-0.27813538719103786,-0.12086314311535903,0.254305582652448
1760656692961031200,0.55203125,2.5742450135880035,-0.03958466825933558,-0.9519676214907669,-0.007793678019978342,-0.2780532350024567,-0.12197148625919774,0.2570608717030663
1760656692971065300,0.5620654296875,2.5742473541690565,-0.040525006566399256,-0.9517608362442815,-0.008908435260441168,-0.2780730059676028,-0.12322549239662807,0.2600203482311701
1760656692981099000,0.57209912109375,2.574050028820468,-0.041371159450362384,-0.9515271015775741,-0.009795059539382636,-0.2781741468620886,-0.12451453560286689,0.2629959856526658
1760656692991132200,0.582132080078125,2.573547046199518,-0.04207700489846674,-0.9512639684509746,-0.010390264625388853,-0.27840526284286143,-0.12576545281774842,0.26582067453343766
1760656693001166300,0.592166259765625,2.57264195253422,-0.04240928338441621,-0.9509887577245073,-0.010285604294390441,-0.27879114174901204,-0.12687578876038702,0.2681640599348583
1760656693011200300,0.6022001953125,2.571076269517428,-0.04215537365775685,-0.9507056674435097,-0.009143241250840319,-0.27944020372878614,-0.12765108335861727,0.2695285416391746
1760656693021234200,0.612234130859375,2.569099503332258,-0.04118742592993476,-0.950466660371795,-0.0067886732450056575,-0.2802263004693811,-0.12802392843251145,0.2697064926875199
