time,seconds_elapsed,z,y,x
1760677250092522200,0.050522216796875,0.020016952112317084,-0.0581987256642431,-0.2593250908545218
1760677250102497000,0.0604970703125,-0.07529109556674957,-0.04954875154495239,-0.1957220584613271
1760677250112471000,0.070470947265625,-0.13160861059427262,-0.022368995131179688,-0.08146072411239147
1760677250122445000,0.080445068359375,-0.19442074833810327,0.022541575219109652,-0.07653240086473524
1760677250132419000,0.090419189453125,-0.29009295315444467,0.0628689824976027,-0.09659286332521587
1760677250142393000,0.10039306640625,-0.30925533426403995,0.12070895785205066,-0.08395132621857337
1760677250152367000,0.1103671875,-0.21372399922311305,0.13771737579815088,-0.12377243707589805
1760677250162341000,0.120341064453125,-0.1446884569197893,0.1114915591083467,-0.1634197348694317
1760677250172315100,0.130315185546875,-0.08978373129963874,0.08296177632510661,-0.1736956114238128
1760677250182290200,0.140290283203125,-0.038107320076227184,0.08077047682590782,-0.17437937417058272
1760677250192264200,0.15026416015625,-0.0036637832045555113,0.07346329561769963,-0.16578883862094954
1760677250202238200,0.16023828125,0.028968904852867124,0.08781411172710359,-0.1490941719322931
1760677250212212000,0.1702119140625,0.009565700724720955,0.08307824231162667,-0.11416079658390954
1760677250222186000,0.18018603515625,-0.11037176129817962,0.07920834207572043,-0.09378717652102932
1760677250232160000,0.190159912109375,-0.27768822961151596,0.10207008915990591,-0.1371512572148349
1760677250242134000,0.200134033203125,-0.33184359816908837,0.09991239966936409,-0.2122778738017194
1760677250252109000,0.210109130859375,-0.25887246998250485,0.06353044208101928,-0.28241549559542906
1760677250262083000,0.2200830078125,-0.15687749188542366,0.03807765559032559,-0.3213390822242945
1760677250272057000,0.23005712890625,-0.02326104860007763,0.02458396776691079,-0.3286405643440783
1760677250282031000,0.240031005859375,0.17842296873927116,0.009540054826810956,-0.34245398564115165
1760677250292005000,0.250005126953125,0.23980361237525938,-0.010637860000878572,-0.3245485823227092
1760677250301979100,0.259979248046875,0.21879121948480604,-0.00027530981004238127,-0.3273660508962348
