time,seconds_elapsed,z,y,x
1760486064444258000,0.063258056640625,0.11791443176269531,-0.31795038963407274,-0.4054211678162217
1760486064454292700,0.073292724609375,0.07381517779529094,-0.2304481934003532,-0.2707800941908732
1760486064464328700,0.08332861328125,0.038812837997078894,-0.09992986226081847,-0.07635970204579644
1760486064474364000,0.093364013671875,0.11116729559004306,-0.04717661558613181,-0.008439541672426276
1760486064484398800,0.10339892578125,0.11218903985321521,-0.0074698974892497055,0.02715944427810609
1760486064494433800,0.113433837890625,0.04703355385363102,-0.026066753670573234,0.04785971617919858
1760486064504469800,0.1234697265625,0.04441197317838669,-0.12017112464830279,-0.016231031232280656
1760486064514505000,0.1335048828125,0.044947979751229286,-0.16545125896334648,-0.10695739541058429
1760486064524540000,0.143539794921875,0.1115051492422819,-0.1779967061512172,-0.045914272066694684
1760486064534574800,0.153574951171875,0.2720183672815561,-0.14919482842832804,0.0965855568015948
1760486064544611000,0.163611083984375,0.512824434697628,-0.05058700855150818,0.26473445735108103
1760486064554645800,0.173645751953125,0.6089046357929706,-0.015251199015229939,0.3266631267912686
1760486064564680700,0.1836806640625,0.41400399498343465,-0.019671938066929576,0.3302433964308351
1760486064574716000,0.1937158203125,0.20125848540365696,-0.01648614763766527,0.3113595034690574
1760486064584751900,0.203751953125,0.1478267549455166,0.07471300341784953,0.20858605181276796
1760486064594786800,0.213786865234375,-0.09816577519774436,0.0766840112298727,0.18035653061773627
1760486064604822000,0.223822021484375,-0.366619143474102,0.0801999103963375,0.2904813679501414
1760486064614857000,0.23385693359375,-0.3744453070551157,0.13472425839677452,0.2789702505123801
1760486064624893000,0.243892822265625,-0.27523148410916326,0.18842969122976064,0.31336828600820155
1760486064634927900,0.253927978515625,-0.18508067306280135,0.193624921785295,0.3731939187545329
1760486064644962800,0.263962890625,-0.12275719561874866,0.14657222483977675,0.39230880746059116
1760486064654997800,0.273997802734375,-0.10693243449926376,0.006841682588309049,0.37914486304819583
1760486064665033700,0.28403369140625,-0.11263035387992858,-0.019150836802273988,0.2879612748879939
1760486064675069000,0.29406884765625,-0.0897983443468809,-0.0008919804036617279,0.08502928504785523
1760486064685103900,0.304103759765625,-0.14409107554852962,-0.08715572088360786,-0.07993004394639283
1760486064695138800,0.314138916015625,-0.22695991289317607,-0.23877923776358365,-0.060050440778420304
1760486064705175000,0.324175048828125,-0.08606091138422489,-0.22270605484098194,-0.020571245543810072
1760486064715210000,0.3342099609375,0.13830080170929432,-0.06961334219127893,-0.014513610022258944
1760486064725244700,0.34424462890625,0.1306762981802225,-0.017752514311671255,0.048668087119748814
1760486064735280600,0.35428076171875,-0.07483750658035278,-0.007408376560360193,0.17866006543077528
1760486064745315800,0.36431591796875,-0.194001646143198,0.08749006740450858,0.27676046550842
1760486064755350800,0.374350830078125,-0.1484182910978794,0.17656302008628844,0.4041283149940893
1760486064765386000,0.384385986328125,-0.022931378254294393,0.16852832832112907,0.41776681811567395
1760486064775421000,0.3944208984375,-0.006436755049228668,0.13249416125714777,0.34463724796436723
1760486064785457000,0.404456787109375,0.01191606324315071,0.11904679679349064,0.3588488382661715
1760486064795491800,0.414491943359375,-0.02813303855061531,0.0672571344539523,0.38011564430911093
1760486064805527000,0.424527099609375,-0.0211012402176857,0.002767418886721134,0.2632905056204647
1760486064815561700,0.434561767578125,0.11206219860315322,-0.09757613874152302,0.06665505407468882
1760486064825597700,0.44459765625,0.32547757026851176,-0.21002061466053126,-0.10534034300222993
1760486064835633000,0.4546328125,0.40738954527974125,-0.25247122463807464,-0.15824169291071594
1760486064845667800,0.464667724609375,0.45726504456102846,-0.21484248185902832,-0.0341386493406957
1760486064855703800,0.474703857421875,0.580740617582202,-0.15125789843797682,0.1220439327828586
1760486064865738800,0.48473876953125,0.6293441972315311,-0.08942381194606423,0.22057183755757287
1760486064875774000,0.49477392578125,0.5609335088282823,-0.056699061691015955,0.29122111693415786
1760486064885809000,0.504808837890625,0.34460955623984335,-0.04848389879241585,0.3139655577816069
1760486064895844900,0.514844970703125,0.05996142448782921,-0.02450242696329951,0.2799489593514241
1760486064905880000,0.524880126953125,-0.033249943172931666,-0.023463000912964344,0.1930220605213195
1760486064915914800,0.534914794921875,-0.021807927182316778,0.0074291270874440665,0.09528069388126023
1760486064925949700,0.54494970703125,-0.06937398047745227,-0.07508841260150075,0.12141041151913813
1760486064935986000,0.55498583984375,0.03744271868765354,-0.11294394987374544,0.09295374877103604
1760486064946020900,0.565020751953125,0.18248364230692385,-0.12860080708041785,0.09064472290999255
1760486064956055800,0.575055908203125,0.22850188163816929,-0.145131962903589,0.03592060998717789
1760486064966091000,0.585091064453125,0.1475683962702751,-0.1729781473368406,-0.08086515110572799
1760486064976127000,0.595126953125,-0.05425473727881908,-0.16082622951120137,-0.14908998894752
1760486064986162000,0.605161865234375,-0.32825814089775085,-0.13809183513373136,-0.14438178385710343
1760486064996196900,0.61519677734375,-0.547149898147583,-0.04729293544217944,-0.06160545166807715
1760486065006231800,0.625231689453125,-0.4820324060708284,0.04169043926000595,0.0985650401810184
1760486065016267800,0.635267822265625,-0.15701719261705874,0.028699732522666454,0.16346700807726008
1760486065026302700,0.645302734375,0.15439853455126284,-0.006002455285191536,0.2171736464866437
1760486065036338000,0.655337890625,0.3052233022689819,-0.0035104923389852045,0.23878650775458662
1760486065046372900,0.665372802734375,0.30202362944483757,0.031766134355962275,0.18941870226711033
1760486065056408800,0.675408935546875,0.2787590737134218,-0.04835837271660566,0.07059592348784208
1760486065066444000,0.685444091796875,0.18862229119241236,-0.11272095477283,-0.027380790844629518
1760486065076479000,0.69547900390625,-0.008124269744753837,-0.1630994351401925,-0.05733539139975328
1760486065086513700,0.705513671875,-0.1158668515831232,-0.1484944250740111,-0.060000112530402834
1760486065096549600,0.715549560546875,-0.07456570390164852,-0.0649178778514266,-0.06990065296636894
1760486065106584800,0.725584716796875,-0.06095978787541389,-0.014178893608599901,-0.03310945699000731
1760486065116619800,0.735619873046875,-0.08654781811833381,0.022020547019690275,0.050877264768932944
1760486065126655000,0.745655029296875,-0.09182488173842429,0.045734015562385315,0.08765816311356611
1760486065136691000,0.75569091796875,-0.05637713626027107,0.04984963418766856,0.11813804791811854
1760486065146726000,0.765725830078125,0.0332616336107254,-0.0035191140368580815,0.10337317111510783
1760486065156760800,0.7757607421875,0.06888765826523303,-0.053936465109884736,0.12188557301652617
