time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1760677376468614000,0.05561376953125,-2.4644623418248397,0.015880983778797042,0.9429389667195113,-0.01984096369797001,-0.33223744685553247,-0.015237977857933871,-0.03929959651770339
1760677376478588000,0.065587890625,-2.4638840290447384,0.015388177032826487,0.9428459741611115,-0.01856430945801876,-0.3325010108135643,-0.015742681142627023,-0.03992962553190607
1760677376488562000,0.07556201171875,-2.4635488834093326,0.015024071333146595,0.94279440682463,-0.017712642348937227,-0.33265241551797026,-0.015980299582255407,-0.04013863846493997
1760677376498536700,0.08553662109375,-2.463441927334002,0.014670771491908034,0.942785796781749,-0.017115121674909868,-0.33269774375766165,-0.015873252512571035,-0.03970244875423026
1760677376508510700,0.0955107421875,-2.463595056881471,0.014272153246088963,0.9428243443203578,-0.016577912808397804,-0.33262065351197073,-0.01555467508129369,-0.03883483923910527
1760677376518484700,0.105484619140625,-2.4637906596505577,0.013824996240433787,0.9428713190442796,-0.015978369107767912,-0.3325232455590074,-0.015193135578222841,-0.03785364823167404
1760677376528459800,0.115459716796875,-2.463940053301425,0.013336075636653412,0.9429101169317368,-0.015261559198225371,-0.3324468661375064,-0.014887931077282413,-0.03695144316890994
1760677376538433800,0.125433837890625,-2.4640091437863627,0.012805781357138871,0.9429343256310028,-0.014387404760051141,-0.3324075390496097,-0.014699668411160343,-0.03624305441752555
1760677376548407800,0.13540771484375,-2.4642166571370265,0.012297139763973418,0.9429789147378266,-0.01347103129078335,-0.332302837686824,-0.014640094860964698,-0.03579099126303131
1760677376558381800,0.1453818359375,-2.4645415583050307,0.011777354632468028,0.9430422583317625,-0.012503667266061856,-0.33214259524740924,-0.014628638515822018,-0.03542177770329945
1760677376568356900,0.15535693359375,-2.4650160561480536,0.011313784156337443,0.9431288888476203,-0.011637176023758673,-0.33191248922006444,-0.014628814198042246,-0.035111300860628074
1760677376578331000,0.165330810546875,-2.465661650489489,0.010962920408594189,0.9432419941449142,-0.010997307439909653,-0.3316034054322662,-0.014612279078919953,-0.0348435640126916
1760677376588304600,0.1753046875,-2.4665162351748195,0.010783837438396211,0.9433882742657846,-0.01076147145848459,-0.33119875151863754,-0.014480460514894291,-0.03447140683328096
1760677376598279700,0.18527978515625,-2.4676284755428903,0.011016492272748566,0.9435737311392581,-0.011478888662501921,-0.33067932160310753,-0.014088718966151811,-0.03387982370414954
1760677376608253700,0.195253662109375,-2.4693903279613947,0.011645507927424215,0.943860138982568,-0.012997433205366742,-0.3298584306372875,-0.013632595677188317,-0.03342348795235972
1760677376618227700,0.205227783203125,-2.4721385819897774,0.012403654800921812,0.9443021370641735,-0.014616870336480084,-0.3285721642657741,-0.013417821919052348,-0.03349821177227992
1760677376628203000,0.215203125,-2.47587585549916,0.013047611073109202,0.944900955602506,-0.015810427820496725,-0.3268156454820498,-0.013550215636748698,-0.034142183083320815
1760677376638177000,0.225177001953125,-2.480183055045933,0.013623263316845323,0.9455884035188469,-0.016821364113580258,-0.32478764639457175,-0.013783907562601023,-0.03492424064867174
1760677376648150800,0.23515087890625,-2.4846508259051263,0.014262547543708643,0.9462982047038078,-0.01807510609081113,-0.32268377783080565,-0.01383777172069788,-0.03540129651164187
1760677376658125800,0.245125732421875,-2.489144192027547,0.014928879647808858,0.9470093438683,-0.01951374714744296,-0.32056706989486833,-0.013687251551881644,-0.035502782396578336
1760677376668099800,0.255099853515625,-2.4935999791613637,0.015607926401475954,0.947710557451845,-0.0210474373431215,-0.3184666226694651,-0.01342509849531126,-0.03539481230463034
1760677376678073900,0.265073974609375,-2.4979302679738202,0.016420820541600087,0.948384795872065,-0.022875434904778374,-0.31642566696732494,-0.013095133367610604,-0.03523768090657764
1760677376688049000,0.275048828125,-2.5020901429687923,0.01737624832584021,0.9490238305120451,-0.024966292919986064,-0.3144657403846968,-0.012771967315516183,-0.03517752695184735
1760677376698023000,0.28502294921875,-2.5059975369136516,0.01833642980623894,0.9496176075839461,-0.027030331299092773,-0.31262417757758276,-0.012498881868055643,-0.03521041420720461
1760677376707997000,0.294996826171875,-2.509727111777903,0.01922349908752385,0.9501794233933571,-0.028881476871103654,-0.31086505030944916,-0.012340060181896352,-0.035409769861873656
1760677376717971000,0.304970947265625,-2.5133198846238334,0.019972902856573715,0.9507155200494163,-0.030292047319389805,-0.3091692996270309,-0.01246788946354756,-0.03606466627653416
1760677376727945700,0.31494580078125,-2.516678360972836,0.02061591616324026,0.9512100452387483,-0.031311042493953015,-0.30758410232768874,-0.012900379637179014,-0.03723279945638199
1760677376737919700,0.324919677734375,-2.5198147674918348,0.02116708825967021,0.9516672525993158,-0.03205870043520865,-0.30610351601438346,-0.01349016088315713,-0.03864454688572551
1760677376747893800,0.334893798828125,-2.5229036679344503,0.02171299228423593,0.9521140387439476,-0.032789148952873604,-0.3046452482499176,-0.014097628132413222,-0.04008535339783268
1760677376757868800,0.344868896484375,-2.525989817037875,0.02229384891812663,0.9525578035746485,-0.033642669842680134,-0.3031881335665895,-0.014619358215368595,-0.04138183814486006
1760677376767842800,0.3548427734375,-2.5290138677199674,0.022913235603348327,0.9529914938184287,-0.03469429132641599,-0.30175985807916517,-0.014938957493890414,-0.042314614727545705
1760677376777816800,0.36481689453125,-2.531963187155662,0.02357500403483658,0.9534144318271333,-0.03597853721963651,-0.3003663357666032,-0.015007761092625879,-0.042792566307595294
1760677376787791600,0.37479150390625,-2.5347523787319055,0.024292683330164953,0.9538127469135025,-0.0374885496140924,-0.299048422602147,-0.014873984472133837,-0.04291654218154205
1760677376797765600,0.384765625,-2.5374665137289965,0.024975933578535017,0.9542006497549708,-0.03900080862886408,-0.29776418357165124,-0.0146237880064827,-0.04279499432221088
1760677376807739600,0.39473974609375,-2.540278296980371,0.025515486858846314,0.9546063800743647,-0.040270319749982963,-0.2964296349991729,-0.01432276695519493,-0.04248508199361362
1760677376817714700,0.404714599609375,-2.543297236041015,0.025968155819627765,0.9550442283583066,-0.04140863819780168,-0.29499324297716656,-0.013968456403236004,-0.04201420777731516
1760677376827688700,0.414688720703125,-2.5467117973896447,0.02640294042368973,0.955537893877527,-0.0425023781791622,-0.2933668374854703,-0.013643596380470033,-0.041577418951103326
1760677376837662700,0.424662841796875,-2.5505075309289924,0.026988502990907264,0.9560777057313429,-0.0438435522937504,-0.29156041430036905,-0.013400674601064408,-0.04137353332930101
1760677376847638000,0.434637939453125,-2.5545869047320386,0.027731835208407243,0.9566494587326341,-0.04548985755894471,-0.2896198112138681,-0.013161767261511933,-0.04125747641673581
1760677376857611800,0.44461181640625,-2.558853868067494,0.028469430238665598,0.9572441403548402,-0.04713691299300905,-0.28758765095874944,-0.012908625600112418,-0.041099895587492545
1760677376867585800,0.454585693359375,-2.563129682888292,0.029035977855591758,0.9578404737071984,-0.04842978146154318,-0.2855472377075465,-0.01270079022466055,-0.04092437081972482
1760677376877559800,0.464559814453125,-2.567386741335903,0.029327799855551336,0.9584371207642846,-0.04912076160149358,-0.28351137969228224,-0.012623182407631064,-0.040837933411678996
1760677376887534800,0.474534912109375,-2.5718000463622004,0.029282071187349438,0.9590614139822371,-0.049096744620561045,-0.2813952721979792,-0.012669749255983964,-0.04079312094312937
1760677376897508900,0.4845087890625,-2.576435688509943,0.028949106192682823,0.9597215807133364,-0.0485066728655186,-0.27916653068395303,-0.012749665343170442,-0.04064669254330996
1760677376907483000,0.49448291015625,-2.5814408886188867,0.028549986463831663,0.9604306844058146,-0.04782149149513426,-0.2767570682824422,-0.012784223937347556,-0.040370507931407604
1760677376917458000,0.5044580078125,-2.5867572387715296,0.02815732141470956,0.9611749763156876,-0.047123239919566115,-0.27419709898030653,-0.012874835675696722,-0.04020207971871871
1760677376927432000,0.514431884765625,-2.591927925741536,0.027712934041336137,0.9618926212744731,-0.04626895716210444,-0.27170567763747977,-0.013063130112466485,-0.040201007384958375
1760677376937406000,0.524406005859375,-2.597333325961383,0.0272950321698672,0.9626337169999126,-0.045454325207329345,-0.26910018687598697,-0.013282051283329412,-0.04027258264731672
1760677376947380700,0.534380615234375,-2.602970416795702,0.026757733227759494,0.9634042923504643,-0.04447758359756467,-0.266377517486257,-0.013382826378574629,-0.04005216945314592
