time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1760677076923353900,0.053353759765625,-2.364485959627382,0.05481493927143521,0.9233543387958149,-0.08973252818493792,-0.37969609695943174,-0.015588110962241396,-0.07047105081704282
1760677076933328000,0.063327880859375,-2.3647319297349294,0.05449461491439328,0.9234089658094038,-0.08871767604167483,-0.37958556640140356,-0.01615604905281854,-0.07126833504256443
1760677076943302000,0.073302001953125,-2.365193111597256,0.054197661676897387,0.9235084961746121,-0.08792867314346244,-0.3793713128456836,-0.016492913631603993,-0.07164604718513669
1760677076953275000,0.08327490234375,-2.3657963306625915,0.053888270450577105,0.9236445050309396,-0.08738071077299996,-0.3790846229717774,-0.016486873057969677,-0.07137303035535088
1760677076963249000,0.093248779296875,-2.366640807082337,0.05353589613649888,0.9238365629393127,-0.08698827769946604,-0.37867965905625917,-0.01617994944745187,-0.07049955237866433
1760677076973222100,0.10322216796875,-2.367772602250583,0.053200868585226116,0.9240868083739071,-0.08680388598225044,-0.3781379361205289,-0.01565185447992805,-0.06921713457494608
1760677076983196000,0.11319580078125,-2.3691165299276746,0.05290461305922101,0.9243758377224145,-0.08675771657124069,-0.3774973607416321,-0.015043397944380052,-0.06780615725803793
1760677076993170000,0.123169921875,-2.3706955933435703,0.05265674986287741,0.924702753705836,-0.0867369075171006,-0.3767504948555151,-0.014528873161173078,-0.06659590589947881
1760677077003143200,0.13314306640625,-2.372557458401188,0.0524575858290449,0.9250734994492595,-0.08664462167723894,-0.3758782555934131,-0.014240557994701879,-0.0658299937226205
1760677077013117200,0.1431171875,-2.3746929752022514,0.052228847976002954,0.925489742694359,-0.08628879151528161,-0.3748841003526041,-0.014241683605124837,-0.06556756377618732
1760677077023090200,0.153090087890625,-2.3770926292843524,0.051971383077805425,0.9259511117189805,-0.08572851810088025,-0.37377083904011377,-0.014456631454317505,-0.06567023402721142
1760677077033064200,0.163064208984375,-2.3797464080147606,0.05177157793602343,0.9264538946413869,-0.08526211565199282,-0.37254109548422193,-0.014701391794733365,-0.06586200984720027
1760677077043038200,0.1730380859375,-2.3827131306027964,0.05163286598252023,0.9270114260570507,-0.08499431874767602,-0.3711648725974217,-0.014846189352020712,-0.06590147795571587
1760677077053011000,0.183010986328125,-2.3860856424259427,0.051506871534693306,0.927644072511148,-0.08485093095858562,-0.36959763204388707,-0.014872740619200353,-0.06571414074147057
1760677077062985000,0.19298486328125,-2.389860030529484,0.05142232973245852,0.9283489897224989,-0.08491202094929133,-0.367840373217954,-0.014743070841719923,-0.06525013919661717
1760677077072959000,0.202958984375,-2.393927092351193,0.051347705965836335,0.9291085606681191,-0.08515150247087498,-0.36594173391586904,-0.014405041665147392,-0.06439272284691024
1760677077082932000,0.212931884765625,-2.3983100703345843,0.05125068551074896,0.9299291775752395,-0.0855451023575728,-0.3638881060860849,-0.013806181692399088,-0.06301827464059571
1760677077092906000,0.222906005859375,-2.4030490237052877,0.051249452034817546,0.9308100744374506,-0.08633377940790736,-0.36166200656395925,-0.012914833009625216,-0.06115057654797554
1760677077102879000,0.23287890625,-2.408256168338914,0.051249116904607685,0.931776244317119,-0.08735636989553534,-0.3592065973836135,-0.011706652058192425,-0.0586676512223608
1760677077112853000,0.24285302734375,-2.4141412196379326,0.051281741316672666,0.932860453265915,-0.08866045562531552,-0.3564232462307501,-0.01019848864123597,-0.05561220393569289
1760677077122827000,0.252826904296875,-2.4206289259011737,0.051332881841300027,0.9340448436939699,-0.09015254522459668,-0.3533459880474442,-0.008470773051753028,-0.052124299404538915
1760677077132800000,0.262800048828125,-2.4278994554248987,0.0515931502661834,0.9353420861481195,-0.09205099242137484,-0.3498974144913078,-0.006719678453857824,-0.04869425702013297
1760677077142774000,0.27277392578125,-2.435885449608925,0.05225683986652152,0.9367220893595872,-0.09462215170435843,-0.3461144169699129,-0.005082054693858946,-0.04571055380083919
1760677077152748000,0.282748046875,-2.444553113547004,0.05345020142926183,0.9381668866245633,-0.09809358095232118,-0.34201362620065273,-0.0035755943660835776,-0.04328391701132943
1760677077162721000,0.292720947265625,-2.453689514400991,0.05509211495326503,0.939640692318236,-0.10232501282063144,-0.33769137180417413,-0.0021828217875193485,-0.041322158836654986
1760677077172695000,0.302695068359375,-2.4628725256882116,0.05695683566420065,0.9410832435329018,-0.10688076989518969,-0.3333428079756029,-0.000913348712913944,-0.03970180646971551
1760677077182668000,0.31266796875,-2.4718453456677976,0.058830427532912746,0.9424649830230888,-0.11134040002220857,-0.3290876490021306,0.00020910570909854357,-0.03833597392358039
